,s1,s2,s3,s4,s5
1,0.3871510057285062,0.2007890326933201,0.18962606687067887,0.3241933994561545,0.1833855649573214
2,0.33981953183120595,0.224465135455326,0.1511762978144025,0.3352348683427538,0.22490496429462292
3,0.3583153818355982,0.21580100876208722,0.16588471129408552,0.3471978480236788,0.2129590416741279
4,0.42033270683230367,0.26370972792400155,0.21357455162501643,0.36702409045647766,0.2637054628842526
5,0.5052665751330365,0.2781605317799003,0.2596717868203521,0.3332544214917769,0.25962885568322513
6,0.4177457515578217,0.2726463379608275,0.21238933181603545,0.3511209361615137,0.2682470251803254
7,0.3872180769626562,0.26658940844363266,0.21926564799828777,0.3872180769626562,0.26658940844363266
8,0.4055198447045616,0.2552072218299232,0.22521945736621254,0.30723013238122915,0.24422095481009604
