,s1,s2,s3,s4,s5
1,0.36683051372134995,0.27467405636922115,0.28207322168921284,0.3300805087725249,0.26437716652697757
2,0.33903592287263395,0.2547103558160784,0.2619668748965888,0.33677058897884393,0.2577894007545744
3,0.312034152562794,0.2570703548800432,0.2921707453252266,0.3050569778483839,0.25637770486980077
4,0.38406864073166397,0.26136762665164326,0.279381087349977,0.3024176722526043,0.26151973158198416
5,0.39050655275942686,0.2659917539562538,0.2997632976317102,0.2726486153435336,0.2607818348562733
6,0.3831045465902166,0.2744238419575134,0.2838523140962865,0.3348569959190343,0.27778797760071333
7,0.37966717041872744,0.23627373248034017,0.23042348748414382,0.37966717041872744,0.23627373248034017
8,0.35724733309771584,0.28828611510935304,0.3056995954462228,0.27370911546104054,0.2805338350272417
